time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
3.840000	-2.551876	346.802820	0.198351	1.293557	346.802820	0.198351
3.850000	-2.626405	346.752001	0.198493	1.347128	346.752001	0.198493
3.860000	-2.665799	346.666722	0.198676	1.401538	346.666722	0.198676
3.870000	-2.652355	346.621865	0.198897	1.453491	346.621865	0.198897
3.880000	-2.573827	346.659900	0.199138	1.494436	346.659900	0.199138
3.890000	-2.430320	346.789575	0.199374	1.512345	346.789575	0.199374
3.900000	-2.238684	346.997992	0.199584	1.497681	346.997992	0.199584
3.910000	-2.030996	347.266388	0.199758	1.449947	347.266388	0.199758
3.920000	-1.846160	347.579750	0.199899	1.380808	347.579750	0.199899
3.930000	-1.717083	347.926780	0.200018	1.311759	347.926780	0.200018
3.940000	-1.658602	348.294684	0.200129	1.267048	348.294684	0.200129
3.950000	-1.661722	348.666702	0.200240	1.264909	348.666702	0.200240
3.960000	-1.697118	349.026076	0.200355	1.310968	349.026076	0.200355
3.970000	-1.726550	349.362660	0.200482	1.396784	349.362660	0.200482
3.980000	-1.717125	349.675261	0.200631	1.503958	349.675261	0.200631
3.990000	-1.652370	349.967551	0.200817	1.611475	349.967551	0.200817
4.000000	-1.536091	350.242811	0.201049	1.702542	350.242811	0.201049
4.010000	-1.388618	350.504499	0.201320	1.767994	350.504499	0.201320
4.020000	-1.238129	350.763470	0.201607	1.805755	350.763470	0.201607
4.030000	-1.111106	351.044898	0.201878	1.817970	351.044898	0.201878
4.040000	-1.025385	351.386380	0.202105	1.808111	351.386380	0.202105
4.050000	-0.987660	351.824786	0.202274	1.779608	351.824786	0.202274
4.060000	-0.995137	352.377415	0.202387	1.736344	352.377415	0.202387
4.070000	-1.039266	353.027016	0.202462	1.684240	353.027016	0.202462
4.080000	-1.108734	353.718628	0.202526	1.632372	353.718628	0.202526
4.090000	-1.189935	354.371226	0.202598	1.592074	354.371226	0.202598
4.100000	-1.265559	354.901681	0.202693	1.573752	354.901681	0.202693
4.110000	-1.314131	355.253894	0.202811	1.582930	355.253894	0.202811
4.120000	-1.313490	355.423027	0.202944	1.618003	355.423027	0.202944
4.130000	-1.248842	355.464639	0.203082	1.671055	355.464639	0.203082
4.140000	-1.122347	355.482532	0.203217	1.730971	355.482532	0.203217
4.150000	-0.958732	355.596946	0.203341	1.786686	355.596946	0.203341
4.160000	-0.802133	355.903478	0.203451	1.829025	355.903478	0.203451
4.170000	-0.703260	356.438476	0.203542	1.851293	356.438476	0.203542
4.180000	-0.701091	357.165147	0.203610	1.849771	357.165147	0.203610
4.190000	-0.806565	357.986596	0.203656	1.824611	357.986596	0.203656
4.200000	-0.995408	358.780868	0.203687	1.780300	358.780868	0.203687
4.210000	-1.213602	359.443806	0.203720	1.724570	359.443806	0.203720
4.220000	-1.394054	359.922582	0.203776	1.665880	359.922582	0.203776
4.230000	-1.478664	360.227502	0.203870	1.610987	360.227502	0.203870
4.240000	-1.437871	360.419958	0.204006	1.564105	360.419958	0.204006
4.250000	-1.280486	360.584683	0.204165	1.527610	360.584683	0.204165
4.260000	-1.050162	360.799566	0.204312	1.502914	360.799566	0.204312
4.270000	-0.810088	361.114122	0.204411	1.490414	361.114122	0.204411
4.280000	-0.622194	361.540987	0.204436	1.488831	361.540987	0.204436
4.290000	-0.529018	362.058392	0.204381	1.495150	362.058392	0.204381
4.300000	-0.544443	362.618581	0.204268	1.505648	362.618581	0.204268
4.310000	-0.654832	363.157915	0.204131	1.517091	363.157915	0.204131
4.320000	-0.827460	363.607158	0.204010	1.526796	363.607158	0.204010
4.330000	-1.021075	363.903207	0.203937	1.531342	363.903207	0.203937
4.340000	-1.194672	364.003978	0.203926	1.525318	364.003978	0.203926
4.350000	-1.313657	363.905156	0.203978	1.501858	363.905156	0.203978
4.360000	-1.354785	363.652311	0.204079	1.455359	363.652311	0.204079
4.370000	-1.311004	363.339007	0.204209	1.384751	363.339007	0.204209
4.380000	-1.195038	363.085087	0.204346	1.294982	363.085087	0.204346
4.390000	-1.038473	362.999218	0.204469	1.195706	362.999218	0.204469
4.400000	-0.883882	363.140053	0.204561	1.098353	363.140053	0.204561
4.410000	-0.771069	363.493849	0.204615	1.013828	363.493849	0.204615
4.420000	-0.722803	363.979749	0.204635	0.951969	363.979749	0.204635
4.430000	-0.736860	364.480746	0.204636	0.921791	364.480746	0.204636
4.440000	-0.788458	364.886044	0.204644	0.930443	364.886044	0.204644
4.450000	-0.841737	365.126319	0.204684	0.979814	365.126319	0.204684
4.460000	-0.864429	365.188923	0.204774	1.062265	365.188923	0.204774
4.470000	-0.839028	365.111401	0.204913	1.158768	365.111401	0.204913
4.480000	-0.766594	364.961602	0.205080	1.242244	364.961602	0.205080
4.490000	-0.663429	364.815627	0.205243	1.286034	364.815627	0.205243
4.500000	-0.553702	364.740665	0.205368	1.274228	364.740665	0.205368
4.510000	-0.461607	364.783319	0.205434	1.209090	364.783319	0.205434
4.520000	-0.405440	364.961071	0.205442	1.111879	364.961071	0.205442
4.530000	-0.394460	365.256998	0.205409	1.016274	365.256998	0.205409
4.540000	-0.428385	365.621700	0.205364	0.956853	365.621700	0.205364
4.550000	-0.498946	365.986333	0.205335	0.957199	365.986333	0.205335
4.560000	-0.592592	366.285019	0.205344	1.022227	366.285019	0.205344
4.570000	-0.693175	366.478325	0.205398	1.137297	366.478325	0.205398
4.580000	-0.783722	366.567620	0.205498	1.273672	366.567620	0.205498
4.590000	-0.847351	366.594798	0.205636	1.397402	366.594798	0.205636
4.600000	-0.868517	366.629122	0.205798	1.478155	366.629122	0.205798
4.610000	-0.835884	366.747412	0.205969	1.495714	366.747412	0.205969
4.620000	-0.746853	367.013676	0.206129	1.443713	367.013676	0.206129
4.630000	-0.611745	367.462045	0.206260	1.331027	367.462045	0.206260
4.640000	-0.454608	368.085839	0.206346	1.180667	368.085839	0.206346
4.650000	-0.308718	368.835674	0.206377	1.025212	368.835674	0.206377
4.660000	-0.207576	369.628748	0.206356	0.898337	369.628748	0.206356
4.670000	-0.174746	370.368407	0.206295	0.824355	370.368407	0.206295
4.680000	-0.216454	370.969374	0.206219	0.810065	370.969374	0.206219
4.690000	-0.319476	371.381956	0.206156	0.843252	371.381956	0.206156
4.700000	-0.454635	371.608883	0.206129	0.899040	371.608883	0.206129
4.710000	-0.584523	371.709946	0.206150	0.950952	371.709946	0.206150
4.720000	-0.673339	371.791508	0.206216	0.980968	371.791508	0.206216
4.730000	-0.696314	371.980759	0.206308	0.983810	371.980759	0.206308
4.740000	-0.646121	372.389404	0.206399	0.964495	372.389404	0.206399
4.750000	-0.534186	373.076980	0.206458	0.932153	373.076980	0.206458
4.760000	-0.386500	374.026932	0.206462	0.894759	374.026932	0.206462
4.770000	-0.235869	375.145658	0.206395	0.857847	375.145658	0.206395
4.780000	-0.113971	376.286063	0.206260	0.826645	376.286063	0.206260
4.790000	-0.045907	377.286922	0.206075	0.808245	377.286922	0.206075
4.800000	-0.047557	378.013417	0.205872	0.810620	378.013417	0.205872
4.810000	-0.123940	378.386121	0.205690	0.838232	378.386121	0.205690
4.820000	-0.267025	378.392980	0.205563	0.887189	378.392980	0.205563
4.830000	-0.453669	378.085843	0.205513	0.943599	378.085843	0.205513
4.840000	-0.646616	377.565775	0.205537	0.986638	377.565775	0.205537
4.850000	-0.801186	376.960860	0.205615	0.995047	376.960860	0.205615
4.860000	-0.877349	376.399758	0.205713	0.954417	376.399758	0.205713
4.870000	-0.853192	375.985402	0.205794	0.863027	375.985402	0.205794
4.880000	-0.733913	375.774199	0.205837	0.734714	375.774199	0.205837
4.890000	-0.551672	375.765057	0.205835	0.597284	375.765057	0.205835
4.900000	-0.355426	375.899940	0.205802	0.485502	375.899940	0.205802
4.910000	-0.194344	376.075642	0.205759	0.429732	376.075642	0.205759
4.920000	-0.101343	376.165968	0.205724	0.444369	376.165968	0.205724
4.930000	-0.083212	376.052935	0.205707	0.521634	376.052935	0.205707
4.940000	-0.120765	375.662198	0.205707	0.634367	375.662198	0.205707
4.950000	-0.178256	374.992407	0.205718	0.746721	374.992407	0.205718
4.960000	-0.217736	374.124823	0.205738	0.827391	374.124823	0.205738
4.970000	-0.212677	373.203612	0.205769	0.859047	373.203612	0.205769
4.980000	-0.156211	372.389162	0.205814	0.840434	372.389162	0.205814
4.990000	-0.061822	371.801309	0.205866	0.782112	371.801309	0.205866
5.000000	0.042859	371.477157	0.205905	0.699830	371.477157	0.205905
5.010000	0.126342	371.363053	0.205906	0.609462	371.363053	0.205906
5.020000	0.163797	371.343409	0.205842	0.525056	371.343409	0.205842
5.030000	0.144176	371.290225	0.205709	0.458908	371.290225	0.205709
5.040000	0.072002	371.107865	0.205526	0.421556	371.107865	0.205526
5.050000	-0.035759	370.753695	0.205332	0.420460	370.753695	0.205332
5.060000	-0.155513	370.231883	0.205170	0.457847	370.231883	0.205170
5.070000	-0.263025	369.573176	0.205070	0.529109	369.573176	0.205070
5.080000	-0.338195	368.817850	0.205035	0.622670	368.817850	0.205035
5.090000	-0.368567	368.011103	0.205042	0.721276	368.011103	0.205042
5.100000	-0.351969	367.207520	0.205051	0.804441	367.207520	0.205051
5.110000	-0.297994	366.473307	0.205026	0.852401	366.473307	0.205026
5.120000	-0.227171	365.876755	0.204946	0.851851	365.876755	0.204946
5.130000	-0.166721	365.466569	0.204814	0.802135	365.466569	0.204814
5.140000	-0.143155	365.247707	0.204657	0.718531	365.247707	0.204657
5.150000	-0.173827	365.168592	0.204508	0.629222	365.168592	0.204508
5.160000	-0.260545	365.129635	0.204392	0.565527	365.129635	0.204392
5.170000	-0.387869	365.013158	0.204318	0.549283	365.013158	0.204318
5.180000	-0.526890	364.724256	0.204275	0.583751	364.724256	0.204275
5.190000	-0.643296	364.226100	0.204241	0.653132	364.226100	0.204241
5.200000	-0.707076	363.554616	0.204196	0.731147	363.554616	0.204196
5.210000	-0.700891	362.806186	0.204128	0.793993	362.806186	0.204128
5.220000	-0.624751	362.103979	0.204042	0.830516	362.103979	0.204042
5.230000	-0.495908	361.557545	0.203950	0.844419	361.557545	0.203950
5.240000	-0.344445	361.231396	0.203868	0.848346	361.231396	0.203868
5.250000	-0.206152	361.131661	0.203802	0.854594	361.131661	0.203802
5.260000	-0.114533	361.210800	0.203750	0.868499	361.210800	0.203750
5.270000	-0.093295	361.384873	0.203704	0.887934	361.384873	0.203704
5.280000	-0.150369	361.557246	0.203651	0.907821	361.557246	0.203651
5.290000	-0.274706	361.643815	0.203587	0.925502	361.643815	0.203587
5.300000	-0.437510	361.594772	0.203512	0.942988	361.594772	0.203512
5.310000	-0.598991	361.407031	0.203433	0.964974	361.407031	0.203433
5.320000	-0.719745	361.122553	0.203360	0.994572	361.122553	0.203360
5.330000	-0.773347	360.812148	0.203299	1.029924	360.812148	0.203299
5.340000	-0.755305	360.550411	0.203249	1.063837	360.550411	0.203249
5.350000	-0.684538	360.391528	0.203200	1.086610	360.391528	0.203200
5.360000	-0.596611	360.354908	0.203139	1.090673	360.354908	0.203139
5.370000	-0.531474	360.424029	0.203051	1.074845	360.424029	0.203051
5.380000	-0.520454	360.555263	0.202929	1.045790	360.555263	0.202929
5.390000	-0.576953	360.690054	0.202775	1.015076	360.690054	0.202775
5.400000	-0.693397	360.765527	0.202600	0.992549	360.765527	0.202600
5.410000	-0.844682	360.722944	0.202417	0.979635	360.722944	0.202417
5.420000	-0.996537	360.516397	0.202235	0.967126	360.516397	0.202235
5.430000	-1.116113	360.123444	0.202062	0.939577	360.123444	0.202062
5.440000	-1.181647	359.555869	0.201897	0.883912	359.555869	0.201897
5.450000	-1.188459	358.865453	0.201737	0.796962	358.865453	0.201737
5.460000	-1.149694	358.139114	0.201576	0.687652	358.139114	0.201576
5.470000	-1.091875	357.481113	0.201407	0.573480	357.481113	0.201407
5.480000	-1.046873	356.985788	0.201222	0.474347	356.985788	0.201222
5.490000	-1.042815	356.709414	0.201017	0.407236	356.709414	0.201017
5.500000	-1.096488	356.651160	0.200787	0.383271	356.651160	0.200787
5.510000	-1.209040	356.749892	0.200535	0.406604	356.749892	0.200535
5.520000	-1.365628	356.897675	0.200267	0.474237	356.897675	0.200267
5.530000	-1.538635	356.965583	0.200000	0.576761	356.965583	0.200000
5.540000	-1.693447	356.835008	0.199752	0.700417	356.835008	0.199752
5.550000	-1.795587	356.427906	0.199543	0.830087	356.427906	0.199543
5.560000	-1.818032	355.730311	0.199390	0.951816	355.730311	0.199390
5.570000	-1.747616	354.803405	0.199306	1.053642	354.803405	0.199306
5.580000	-1.589391	353.776194	0.199297	1.125144	353.776194	0.199297
5.590000	-1.367692	352.816409	0.199356	1.157561	352.816409	0.199356
5.600000	-1.122724	352.083472	0.199469	1.145917	352.083472	0.199469
5.610000	-0.902319	351.677332	0.199605	1.092480	351.677332	0.199605
5.620000	-0.750165	351.603458	0.199729	1.008974	351.603458	0.199729
5.630000	-0.693792	351.771312	0.199808	0.915125	351.771312	0.199808
5.640000	-0.736595	352.029803	0.199820	0.833474	352.029803	0.199820
5.650000	-0.857294	352.225209	0.199764	0.782869	352.225209	0.199764
5.660000	-1.017348	352.255419	0.199654	0.773685	352.255419	0.199654
5.670000	-1.173491	352.096933	0.199518	0.806165	352.096933	0.199518
5.680000	-1.290485	351.796293	0.199385	0.871305	351.796293	0.199385
5.690000	-1.349621	351.435937	0.199272	0.953133	351.435937	0.199272
5.700000	-1.350852	351.094944	0.199186	1.032141	351.094944	0.199186
5.710000	-1.309296	350.822954	0.199118	1.090226	350.822954	0.199118
5.720000	-1.248588	350.634295	0.199054	1.116465	350.634295	0.199054
5.730000	-1.193902	350.517161	0.198981	1.111383	350.517161	0.198981
5.740000	-1.166506	350.446928	0.198892	1.087003	350.446928	0.198892
5.750000	-1.180331	350.395140	0.198788	1.061875	350.395140	0.198788
5.760000	-1.240037	350.332752	0.198677	1.053295	350.332752	0.198677
5.770000	-1.339990	350.231544	0.198568	1.070526	350.231544	0.198568
5.780000	-1.464351	350.067416	0.198470	1.111964	350.067416	0.198470
5.790000	-1.589162	349.825180	0.198389	1.166622	349.825180	0.198389
5.800000	-1.687098	349.501480	0.198325	1.218207	349.501480	0.198325
5.810000	-1.734339	349.103872	0.198279	1.249712	349.103872	0.198279
5.820000	-1.717704	348.647850	0.198244	1.247484	348.647850	0.198244
5.830000	-1.639602	348.154943	0.198211	1.204625	348.154943	0.198211
5.840000	-1.518818	347.652256	0.198172	1.123542	347.652256	0.198172
5.850000	-1.386251	347.170575	0.198116	1.016959	347.170575	0.198116
5.860000	-1.276354	346.738713	0.198042	0.906538	346.738713	0.198042
5.870000	-1.216688	346.375923	0.197949	0.818662	346.375923	0.197949
5.880000	-1.219208	346.087084	0.197848	0.777864	346.087084	0.197848
5.890000	-1.276652	345.863838	0.197751	0.799350	345.863838	0.197751
5.900000	-1.365515	345.690513	0.197674	0.883027	345.690513	0.197674
5.910000	-1.454434	345.551223	0.197629	1.011639	345.551223	0.197629
5.920000	-1.514860	345.435711	0.197618	1.154653	345.435711	0.197618
5.930000	-1.530354	345.343542	0.197632	1.277292	345.343542	0.197632
5.940000	-1.501574	345.285780	0.197655	1.351560	345.285780	0.197655
5.950000	-1.445346	345.281134	0.197670	1.364808	345.281134	0.197670
5.960000	-1.388035	345.344135	0.197667	1.322503	345.344135	0.197667
5.970000	-1.355503	345.468403	0.197647	1.244828	345.468403	0.197647
5.980000	-1.363458	345.614415	0.197620	1.159306	345.614415	0.197620
5.990000	-1.412102	345.712139	0.197599	1.092229	345.712139	0.197599
6.000000	-1.487160	345.681995	0.197589	1.060729	345.681995	0.197589
6.010000	-1.566491	345.467049	0.197589	1.066750	345.467049	0.197589
6.020000	-1.628970	345.061839	0.197587	1.094797	345.061839	0.197587
6.030000	-1.661595	344.523443	0.197572	1.115877	344.523443	0.197572
6.040000	-1.662198	343.958040	0.197537	1.098351	343.958040	0.197537
6.050000	-1.637667	343.487317	0.197480	1.022491	343.487317	0.197480
6.060000	-1.599774	343.207658	0.197404	0.891883	343.207658	0.197404
6.070000	-1.561211	343.157457	0.197313	0.734881	343.157457	0.197313
6.080000	-1.533351	343.303975	0.197209	0.594144	343.303975	0.197209
6.090000	-1.525556	343.553687	0.197092	0.509078	343.553687	0.197092
6.100000	-1.544663	343.781918	0.196966	0.500264	343.781918	0.196966
6.110000	-1.593442	343.871055	0.196844	0.563584	343.871055	0.196844
6.120000	-1.667952	343.744081	0.196742	0.675782	343.744081	0.196742
6.130000	-1.755335	343.383249	0.196676	0.806747	343.383249	0.196676
6.140000	-1.834405	342.831029	0.196652	0.931012	342.831029	0.196652
6.150000	-1.880688	342.177311	0.196660	1.032981	342.177311	0.196660
6.160000	-1.875196	341.538867	0.196682	1.105283	341.538867	0.196682
6.170000	-1.813506	341.034546	0.196696	1.144048	341.034546	0.196696
6.180000	-1.710447	340.757265	0.196689	1.146111	340.757265	0.196689
6.190000	-1.597200	340.745878	0.196658	1.110634	340.745878	0.196658
6.200000	-1.511168	340.965619	0.196609	1.043332	340.965619	0.196609
6.210000	-1.482638	341.309093	0.196549	0.958824	341.309093	0.196549
6.220000	-1.523793	341.624717	0.196480	0.877867	341.624717	0.196480
6.230000	-1.624264	341.766713	0.196403	0.820358	341.766713	0.196403
6.240000	-1.754421	341.647986	0.196319	0.798251	341.647986	0.196319
6.250000	-1.874806	341.273608	0.196236	0.812246	341.273608	0.196236
6.260000	-1.948543	340.741041	0.196173	0.853078	340.741041	0.196173
6.270000	-1.953146	340.208344	0.196149	0.905543	340.208344	0.196149
6.280000	-1.888131	339.844600	0.196176	0.953117	339.844600	0.196176
6.290000	-1.775627	339.781614	0.196251	0.982378	339.781614	0.196251
6.300000	-1.653144	340.081832	0.196353	0.987120	340.081832	0.196353
6.310000	-1.560689	340.728110	0.196457	0.971246	340.728110	0.196457
6.320000	-1.527088	341.631874	0.196541	0.948430	341.631874	0.196541
6.330000	-1.561018	342.652338	0.196604	0.937245	342.652338	0.196604
6.340000	-1.650070	343.621402	0.196656	0.953237	343.621402	0.196656
6.350000	-1.767349	344.373134	0.196715	1.001974	344.373134	0.196715
6.360000	-1.881762	344.778024	0.196792	1.076912	344.778024	0.196792
6.370000	-1.967305	344.778245	0.196881	1.162755	344.778245	0.196881
6.380000	-2.008445	344.413412	0.196967	1.241532	344.413412	0.196967
6.390000	-2.001583	343.822633	0.197033	1.297705	343.822633	0.197033
6.400000	-1.954331	343.213380	0.197067	1.320581	343.213380	0.197067
6.410000	-1.883910	342.801388	0.197067	1.304851	342.801388	0.197067
6.420000	-1.814312	342.741754	0.197037	1.250928	342.741754	0.197037
6.430000	-1.771052	343.079096	0.196984	1.165687	343.079096	0.196984
6.440000	-1.773579	343.737804	0.196912	1.062745	343.737804	0.196912
6.450000	-1.827766	344.555206	0.196831	0.960927	344.555206	0.196831
6.460000	-1.922294	345.341626	0.196753	0.880416	345.341626	0.196753
6.470000	-2.031432	345.941901	0.196700	0.837535	345.941901	0.196700
6.480000	-2.123497	346.276565	0.196694	0.840164	346.276565	0.196694
6.490000	-2.171265	346.353035	0.196751	0.885627	346.353035	0.196751
6.500000	-2.159940	346.249975	0.196872	0.961615	346.249975	0.196872
6.510000	-2.090174	346.085472	0.197045	1.049160	346.085472	0.197045
6.520000	-1.976428	345.980880	0.197242	1.126353	345.980880	0.197242
6.530000	-1.842716	346.029792	0.197427	1.172461	346.029792	0.197427
6.540000	-1.717605	346.278083	0.197565	1.172964	346.278083	0.197565
6.550000	-1.628944	346.717169	0.197630	1.125169	346.717169	0.197630
6.560000	-1.597932	347.289092	0.197616	1.041840	347.289092	0.197616
6.570000	-1.632743	347.900500	0.197541	0.949260	347.900500	0.197541
6.580000	-1.723714	348.443352	0.197445	0.878254	348.443352	0.197445
6.590000	-1.843235	348.820992	0.197375	0.851099	348.820992	0.197375
