time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
3.840000	-1.708277	359.419953	0.203405	2.495495	359.419953	0.203405
3.850000	-1.600261	359.418473	0.203334	2.484954	359.418473	0.203334
3.860000	-1.483938	359.351128	0.203271	2.491601	359.351128	0.203271
3.870000	-1.376811	359.266940	0.203208	2.508831	359.266940	0.203208
3.880000	-1.296425	359.211259	0.203135	2.519927	359.211259	0.203135
3.890000	-1.258162	359.218898	0.203040	2.505295	359.218898	0.203040
3.900000	-1.271015	359.309859	0.202922	2.451017	359.309859	0.202922
3.910000	-1.332312	359.485109	0.202789	2.354727	359.485109	0.202789
3.920000	-1.424757	359.724213	0.202647	2.226645	359.724213	0.202647
3.930000	-1.519321	359.989965	0.202502	2.085854	359.989965	0.202502
3.940000	-1.584570	360.242698	0.202347	1.953652	360.242698	0.202347
3.950000	-1.599004	360.459545	0.202174	1.846708	360.459545	0.202174
3.960000	-1.560599	360.648108	0.201976	1.772692	360.648108	0.201976
3.970000	-1.488611	360.845351	0.201754	1.729811	360.845351	0.201754
3.980000	-1.416326	361.100993	0.201517	1.709760	361.100993	0.201517
3.990000	-1.377601	361.453988	0.201273	1.702059	361.453988	0.201273
4.000000	-1.392880	361.914466	0.201031	1.697504	361.914466	0.201031
4.010000	-1.460624	362.459481	0.200795	1.689496	362.459481	0.200795
4.020000	-1.557964	363.042400	0.200570	1.673383	363.042400	0.200570
4.030000	-1.650577	363.608930	0.200360	1.644911	363.608930	0.200360
4.040000	-1.707747	364.111748	0.200173	1.599310	364.111748	0.200173
4.050000	-1.715874	364.519896	0.200010	1.532257	364.519896	0.200010
4.060000	-1.683899	364.823864	0.199870	1.442854	364.823864	0.199870
4.070000	-1.637880	365.038306	0.199742	1.336977	365.038306	0.199742
4.080000	-1.607592	365.201611	0.199614	1.228109	365.201611	0.199614
4.090000	-1.612429	365.369064	0.199473	1.133551	365.369064	0.199473
4.100000	-1.653966	365.597862	0.199311	1.066811	365.597862	0.199311
4.110000	-1.718307	365.927847	0.199127	1.030209	365.927847	0.199127
4.120000	-1.785514	366.367018	0.198924	1.012496	366.367018	0.198924
4.130000	-1.839940	366.890463	0.198714	0.993501	366.890463	0.198714
4.140000	-1.876085	367.454030	0.198510	0.953379	367.454030	0.198510
4.150000	-1.898320	368.014702	0.198326	0.881463	368.014702	0.198326
4.160000	-1.916528	368.545658	0.198169	0.780483	368.545658	0.198169
4.170000	-1.941094	369.038805	0.198034	0.664882	369.038805	0.198034
4.180000	-1.979660	369.496965	0.197902	0.554511	369.496965	0.197902
4.190000	-2.036085	369.924129	0.197745	0.466363	369.924129	0.197745
4.200000	-2.110649	370.321031	0.197539	0.407429	370.321031	0.197539
4.210000	-2.200421	370.687444	0.197279	0.371644	370.687444	0.197279
4.220000	-2.299486	371.027661	0.196978	0.342717	371.027661	0.196978
4.230000	-2.399666	371.354719	0.196667	0.302094	371.354719	0.196667
4.240000	-2.492426	371.690764	0.196378	0.238437	371.690764	0.196378
4.250000	-2.571844	372.062802	0.196130	0.153748	372.062802	0.196130
4.260000	-2.637209	372.494192	0.195922	0.062774	372.494192	0.195922
4.270000	-2.693359	372.993866	0.195739	-0.014018	372.993866	0.195739
4.280000	-2.747817	373.547852	0.195555	-0.060200	373.547852	0.195555
4.290000	-2.805978	374.119209	0.195351	-0.070974	374.119209	0.195351
4.300000	-2.867387	374.659673	0.195121	-0.055321	374.659673	0.195121
4.310000	-2.925885	375.129039	0.194876	-0.032336	375.129039	0.194876
4.320000	-2.973876	375.511572	0.194634	-0.023923	375.511572	0.194634
4.330000	-3.007836	375.818978	0.194417	-0.047078	375.818978	0.194417
4.340000	-3.031056	376.078473	0.194238	-0.108468	376.078473	0.194238
4.350000	-3.051512	376.315353	0.194097	-0.202618	376.315353	0.194097
4.360000	-3.076298	376.542665	0.193986	-0.313433	376.542665	0.193986
4.370000	-3.106554	376.762870	0.193892	-0.418173	376.762870	0.193892
4.380000	-3.136487	376.975265	0.193810	-0.493259	376.975265	0.193810
4.390000	-3.157197	377.178974	0.193738	-0.521379	377.178974	0.193738
4.400000	-3.162819	377.367752	0.193678	-0.498216	377.367752	0.193678
4.410000	-3.154992	377.522608	0.193630	-0.435563	377.522608	0.193630
4.420000	-3.142833	377.611863	0.193587	-0.357898	377.611863	0.193587
4.430000	-3.138412	377.602878	0.193539	-0.292861	377.602878	0.193539
4.440000	-3.150463	377.480586	0.193473	-0.260389	377.480586	0.193473
4.450000	-3.179922	377.262476	0.193385	-0.266598	377.262476	0.193385
4.460000	-3.219621	377.000740	0.193283	-0.305150	377.000740	0.193283
4.470000	-3.257985	376.768333	0.193185	-0.363486	376.768333	0.193185
4.480000	-3.284403	376.633057	0.193118	-0.428534	376.633057	0.193118
4.490000	-3.293264	376.629794	0.193107	-0.488266	376.629794	0.193107
4.500000	-3.284605	376.743039	0.193161	-0.529864	376.743039	0.193161
4.510000	-3.261378	376.908427	0.193271	-0.538215	376.908427	0.193271
4.520000	-3.225436	377.033741	0.193413	-0.498161	377.033741	0.193413
4.530000	-3.175169	377.031178	0.193557	-0.400842	377.031178	0.193557
4.540000	-3.106672	376.848102	0.193680	-0.250970	376.848102	0.193680
4.550000	-3.017911	376.485078	0.193777	-0.070105	376.485078	0.193777
4.560000	-2.913202	375.995685	0.193857	0.107646	375.995685	0.193857
4.570000	-2.804882	375.469393	0.193940	0.247161	375.469393	0.193940
4.580000	-2.710509	375.003893	0.194043	0.326199	375.003893	0.194043
4.590000	-2.646348	374.675620	0.194172	0.344725	374.675620	0.194172
4.600000	-2.619954	374.516676	0.194328	0.324763	374.516676	0.194328
4.610000	-2.625385	374.504284	0.194504	0.300897	374.504284	0.194504
4.620000	-2.643689	374.566186	0.194698	0.306363	374.566186	0.194698
4.630000	-2.649101	374.602171	0.194908	0.361084	374.602171	0.194908
4.640000	-2.618718	374.516848	0.195133	0.465861	374.516848	0.195133
4.650000	-2.541585	374.253052	0.195369	0.603498	374.253052	0.195369
4.660000	-2.423236	373.812494	0.195604	0.745501	373.812494	0.195604
4.670000	-2.283757	373.254326	0.195823	0.862256	373.254326	0.195823
4.680000	-2.150443	372.672476	0.196013	0.933903	372.672476	0.196013
4.690000	-2.048258	372.162937	0.196169	0.957833	372.162937	0.196169
4.700000	-1.991727	371.795951	0.196299	0.948806	371.795951	0.196299
4.710000	-1.980844	371.603057	0.196418	0.930674	371.603057	0.196418
4.720000	-2.001963	371.579384	0.196548	0.923764	371.579384	0.196548
4.730000	-2.033173	371.694051	0.196704	0.935223	371.694051	0.196704
4.740000	-2.052302	371.900660	0.196892	0.957955	371.900660	0.196892
4.750000	-2.044712	372.144687	0.197102	0.977986	372.144687	0.197102
4.760000	-2.007835	372.369879	0.197317	0.984566	372.369879	0.197317
4.770000	-1.950580	372.526810	0.197518	0.976295	372.526810	0.197518
4.780000	-1.888102	372.583262	0.197696	0.960310	372.583262	0.197696
4.790000	-1.834584	372.532154	0.197850	0.946567	372.532154	0.197850
4.800000	-1.797508	372.392480	0.197991	0.941738	372.392480	0.197991
4.810000	-1.775763	372.202303	0.198136	0.946337	372.202303	0.198136
4.820000	-1.761737	372.007181	0.198296	0.956066	372.007181	0.198296
4.830000	-1.745524	371.848942	0.198478	0.966026	371.848942	0.198478
4.840000	-1.718709	371.757992	0.198681	0.975092	371.757992	0.198681
4.850000	-1.676079	371.749595	0.198895	0.987644	371.749595	0.198895
4.860000	-1.615448	371.823411	0.199109	1.011051	371.823411	0.199109
4.870000	-1.537175	371.966065	0.199309	1.049894	371.966065	0.199309
4.880000	-1.444830	372.156490	0.199486	1.100416	372.156490	0.199486
4.890000	-1.346953	372.372354	0.199634	1.149230	372.372354	0.199634
4.900000	-1.258136	372.594821	0.199753	1.177884	372.594821	0.199753
4.910000	-1.197207	372.810076	0.199846	1.170899	372.810076	0.199846
4.920000	-1.181712	373.008852	0.199919	1.122522	373.008852	0.199919
4.930000	-1.220393	373.186657	0.199980	1.038341	373.186657	0.199980
4.940000	-1.307378	373.345814	0.200036	0.931550	373.345814	0.200036
4.950000	-1.421786	373.497523	0.200099	0.816951	373.497523	0.200099
4.960000	-1.534182	373.660758	0.200175	0.706560	373.660758	0.200175
4.970000	-1.617691	373.856353	0.200265	0.608541	373.856353	0.200265
4.980000	-1.658766	374.097712	0.200368	0.528386	374.097712	0.200368
4.990000	-1.662198	374.381976	0.200474	0.470136	374.381976	0.200474
5.000000	-1.647620	374.685856	0.200572	0.436629	374.685856	0.200572
5.010000	-1.639115	374.968504	0.200654	0.429288	374.968504	0.200654
5.020000	-1.653162	375.180888	0.200716	0.448038	375.180888	0.200716
5.030000	-1.690958	375.278592	0.200766	0.490903	375.278592	0.200766
5.040000	-1.738681	375.234255	0.200818	0.552593	375.234255	0.200818
5.050000	-1.774982	375.046621	0.200891	0.622884	375.046621	0.200891
5.060000	-1.781526	374.743894	0.200997	0.687049	374.743894	0.200997
5.070000	-1.751339	374.379120	0.201139	0.729859	374.379120	0.201139
5.080000	-1.691426	374.016164	0.201309	0.741777	374.016164	0.201309
5.090000	-1.619090	373.708681	0.201489	0.723595	373.708681	0.201489
5.100000	-1.554192	373.480117	0.201665	0.686290	373.480117	0.201665
5.110000	-1.510970	373.315630	0.201827	0.646000	373.315630	0.201827
5.120000	-1.492856	373.172433	0.201976	0.617178	373.172433	0.201976
5.130000	-1.492253	373.004451	0.202124	0.607909	373.004451	0.202124
5.140000	-1.495133	372.787599	0.202284	0.619587	372.787599	0.202284
5.150000	-1.488275	372.531133	0.202466	0.650085	372.531133	0.202466
5.160000	-1.465701	372.269700	0.202671	0.697420	372.269700	0.202671
5.170000	-1.431044	372.043025	0.202888	0.761136	372.043025	0.202888
5.180000	-1.394541	371.876417	0.203099	0.840897	371.876417	0.203099
5.190000	-1.366248	371.771642	0.203292	0.934263	371.771642	0.203292
5.200000	-1.349503	371.708270	0.203463	1.035924	371.708270	0.203463
5.210000	-1.338711	371.649054	0.203620	1.138800	371.649054	0.203620
5.220000	-1.322856	371.544238	0.203777	1.235406	371.544238	0.203777
5.230000	-1.292407	371.336507	0.203944	1.318085	371.336507	0.203944
5.240000	-1.245128	370.972229	0.204125	1.378750	370.972229	0.204125
5.250000	-1.187247	370.420461	0.204315	1.409975	370.420461	0.204315
5.260000	-1.129679	369.692306	0.204508	1.408050	369.692306	0.204508
5.270000	-1.082116	368.848291	0.204701	1.376133	368.848291	0.204701
5.280000	-1.048745	367.986051	0.204894	1.324651	367.986051	0.204894
5.290000	-1.027836	367.211443	0.205087	1.267834	367.211443	0.205087
5.300000	-1.014710	366.605342	0.205282	1.218292	366.605342	0.205282
5.310000	-1.005564	366.200112	0.205477	1.183169	366.200112	0.205477
5.320000	-0.999503	365.974522	0.205668	1.164330	365.974522	0.205668
5.330000	-0.997723	365.867553	0.205848	1.162014	365.867553	0.205848
5.340000	-1.000786	365.804258	0.206009	1.178641	365.804258	0.206009
5.350000	-1.005988	365.722934	0.206152	1.219344	365.722934	0.206152
5.360000	-1.006623	365.593120	0.206279	1.288329	365.593120	0.206279
5.370000	-0.993801	365.418319	0.206404	1.383595	365.418319	0.206404
5.380000	-0.960201	365.224320	0.206542	1.494004	365.224320	0.206542
5.390000	-0.904133	365.040849	0.206707	1.601230	365.040849	0.206707
5.400000	-0.831890	364.887054	0.206904	1.685915	364.887054	0.206904
5.410000	-0.756945	364.768005	0.207128	1.735018	364.768005	0.207128
5.420000	-0.695811	364.681693	0.207362	1.747163	364.681693	0.207362
5.430000	-0.661877	364.628936	0.207590	1.734220	364.628936	0.207590
5.440000	-0.659525	364.617078	0.207798	1.718842	364.617078	0.207798
5.450000	-0.680971	364.653291	0.207986	1.728361	364.653291	0.207986
5.460000	-0.707410	364.731651	0.208162	1.785958	364.731651	0.208162
5.470000	-0.714493	364.824097	0.208339	1.901257	364.824097	0.208339
5.480000	-0.680435	364.884553	0.208530	2.064022	364.884553	0.208530
5.490000	-0.593727	364.867405	0.208742	2.244852	364.867405	0.208742
5.500000	-0.457387	364.751005	0.208976	2.404268	364.751005	0.208976
5.510000	-0.287981	364.551488	0.209227	2.507293	364.551488	0.209227
5.520000	-0.109937	364.317054	0.209493	2.537182	364.317054	0.209493
5.530000	0.052406	364.105485	0.209768	2.501887	364.105485	0.209768
5.540000	0.181840	363.959141	0.210049	2.430434	363.959141	0.210049
5.550000	0.272045	363.892913	0.210327	2.361320	363.892913	0.210327
5.560000	0.327270	363.900693	0.210594	2.328401	363.900693	0.210594
5.570000	0.358662	363.972431	0.210841	2.349774	363.972431	0.210841
5.580000	0.378969	364.106866	0.211060	2.422887	364.106866	0.211060
5.590000	0.397659	364.309523	0.211251	2.526474	364.309523	0.211251
5.600000	0.418233	364.577836	0.211412	2.628281	364.577836	0.211412
5.610000	0.438605	364.886289	0.211546	2.696353	364.886289	0.211546
5.620000	0.454090	365.185969	0.211654	2.710416	365.185969	0.211654
5.630000	0.461316	365.423427	0.211735	2.669020	365.423427	0.211735
5.640000	0.460849	365.569886	0.211785	2.588988	365.569886	0.211785
5.650000	0.456964	365.643360	0.211804	2.496952	365.643360	0.211804
5.660000	0.454604	365.709079	0.211791	2.416936	365.709079	0.211791
5.670000	0.455318	365.855519	0.211750	2.360340	365.855519	0.211750
5.680000	0.454781	366.156645	0.211688	2.323380	366.156645	0.211688
5.690000	0.443697	366.637926	0.211613	2.292578	366.637926	0.211613
5.700000	0.411715	367.261566	0.211532	2.254303	367.261566	0.211532
5.710000	0.352115	367.937392	0.211448	2.202576	367.937392	0.211448
5.720000	0.264745	368.554706	0.211359	2.141198	368.554706	0.211359
5.730000	0.156132	369.022018	0.211263	2.079990	369.022018	0.211263
5.740000	0.037391	369.298841	0.211159	2.027871	369.298841	0.211159
5.750000	-0.078811	369.407489	0.211055	1.986557	369.407489	0.211055
5.760000	-0.181190	369.421293	0.210964	1.948049	369.421293	0.210964
5.770000	-0.262056	369.435305	0.210897	1.897595	369.435305	0.210897
5.780000	-0.318252	369.532355	0.210863	1.821520	369.532355	0.210863
5.790000	-0.350575	369.758063	0.210855	1.716538	369.758063	0.210855
5.800000	-0.362200	370.112959	0.210861	1.595315	370.112959	0.210861
5.810000	-0.357294	370.561171	0.210864	1.484028	370.561171	0.210864
5.820000	-0.340818	371.048187	0.210854	1.411819	371.048187	0.210854
5.830000	-0.319342	371.518409	0.210829	1.397159	371.518409	0.210829
5.840000	-0.301550	371.926732	0.210799	1.438561	371.926732	0.210799
5.850000	-0.297017	372.243815	0.210774	1.514909	372.243815	0.210774
5.860000	-0.313024	372.457995	0.210763	1.595221	372.457995	0.210763
5.870000	-0.350802	372.576085	0.210770	1.652573	372.576085	0.210770
5.880000	-0.403497	372.622414	0.210787	1.675040	372.622414	0.210787
5.890000	-0.457692	372.633576	0.210802	1.668524	372.633576	0.210802
5.900000	-0.498636	372.647439	0.210804	1.650579	372.647439	0.210804
5.910000	-0.517188	372.688635	0.210784	1.638871	372.688635	0.210784
5.920000	-0.514875	372.756518	0.210742	1.640706	372.756518	0.210742
5.930000	-0.503612	372.822545	0.210682	1.649691	372.822545	0.210682
5.940000	-0.499230	372.840812	0.210610	1.651627	372.840812	0.210610
5.950000	-0.511913	372.769024	0.210532	1.635896	372.769024	0.210532
5.960000	-0.539264	372.590921	0.210453	1.604643	372.590921	0.210453
5.970000	-0.566668	372.328909	0.210380	1.573177	372.328909	0.210380
5.980000	-0.575188	372.039328	0.210317	1.560909	372.039328	0.210317
5.990000	-0.552497	371.791362	0.210270	1.578907	371.791362	0.210270
6.000000	-0.500572	371.639630	0.210241	1.622496	371.639630	0.210241
6.010000	-0.436016	371.604560	0.210221	1.673698	371.604560	0.210221
6.020000	-0.383097	371.670417	0.210199	1.711450	371.670417	0.210199
6.030000	-0.363206	371.800127	0.210158	1.722737	371.800127	0.210158
6.040000	-0.385723	371.955649	0.210089	1.708157	371.955649	0.210089
6.050000	-0.444120	372.110141	0.209989	1.679725	372.110141	0.209989
6.060000	-0.518665	372.245808	0.209862	1.653244	372.245808	0.209862
6.070000	-0.584392	372.343348	0.209718	1.639667	372.343348	0.209718
6.080000	-0.621117	372.375431	0.209568	1.639581	372.375431	0.209568
6.090000	-0.621556	372.312479	0.209421	1.643193	372.312479	0.209421
6.100000	-0.594331	372.137899	0.209278	1.635852	372.137899	0.209278
6.110000	-0.560537	371.861680	0.209138	1.606441	371.861680	0.209138
6.120000	-0.545138	371.522413	0.208998	1.554185	371.522413	0.208998
6.130000	-0.566670	371.176338	0.208853	1.490002	371.176338	0.208853
6.140000	-0.629655	370.880353	0.208699	1.431652	370.880353	0.208699
6.150000	-0.723046	370.678073	0.208538	1.395651	370.678073	0.208538
6.160000	-0.825183	370.594108	0.208373	1.390486	370.594108	0.208373
6.170000	-0.912721	370.635934	0.208210	1.414291	370.635934	0.208210
6.180000	-0.969225	370.798680	0.208055	1.457125	370.798680	0.208055
6.190000	-0.989889	371.067748	0.207909	1.505773	371.067748	0.207909
6.200000	-0.981270	371.417193	0.207772	1.548532	371.417193	0.207772
6.210000	-0.957395	371.806601	0.207638	1.578331	371.806601	0.207638
6.220000	-0.934666	372.182537	0.207498	1.593550	372.182537	0.207498
6.230000	-0.927463	372.488998	0.207341	1.596763	372.488998	0.207341
6.240000	-0.945234	372.685002	0.207160	1.592159	372.685002	0.207160
6.250000	-0.991047	372.760734	0.206954	1.582791	372.760734	0.206954
6.260000	-1.061473	372.742455	0.206732	1.568800	372.742455	0.206732
6.270000	-1.147824	372.682439	0.206511	1.547473	372.682439	0.206511
6.280000	-1.238739	372.639212	0.206301	1.515189	372.639212	0.206301
6.290000	-1.323544	372.658521	0.206108	1.470321	372.658521	0.206108
6.300000	-1.395180	372.763140	0.205924	1.415551	372.763140	0.205924
6.310000	-1.451445	372.952703	0.205737	1.358188	372.952703	0.205737
6.320000	-1.494166	373.209148	0.205531	1.308025	373.209148	0.205531
6.330000	-1.527218	373.502824	0.205299	1.273364	373.502824	0.205299
6.340000	-1.554863	373.797762	0.205044	1.256746	373.797762	0.205044
6.350000	-1.581314	374.057933	0.204776	1.252414	374.057933	0.204776
6.360000	-1.611071	374.256357	0.204511	1.247288	374.256357	0.204511
6.370000	-1.648764	374.385709	0.204268	1.226026	374.385709	0.204268
6.380000	-1.697605	374.465473	0.204059	1.178512	374.465473	0.204059
6.390000	-1.757018	374.540150	0.203892	1.105867	374.540150	0.203892
6.400000	-1.821231	374.666570	0.203766	1.020794	374.666570	0.203766
6.410000	-1.880555	374.894168	0.203677	0.940856	374.894168	0.203677
6.420000	-1.925374	375.246237	0.203616	0.878075	375.246237	0.203616
6.430000	-1.950791	375.710196	0.203572	0.831325	375.710196	0.203572
6.440000	-1.959080	376.240700	0.203533	0.786660	376.240700	0.203533
6.450000	-1.958263	376.773734	0.203491	0.725556	376.773734	0.203491
6.460000	-1.957548	377.245698	0.203442	0.635902	377.245698	0.203442
6.470000	-1.962193	377.610712	0.203389	0.519303	377.610712	0.203389
6.480000	-1.970515	377.851445	0.203341	0.391199	377.851445	0.203341
6.490000	-1.974519	377.981630	0.203310	0.274753	377.981630	0.203310
6.500000	-1.963778	378.040591	0.203305	0.192140	378.040591	0.203305
6.510000	-1.930794	378.081212	0.203331	0.156966	378.081212	0.203331
6.520000	-1.875399	378.154010	0.203382	0.170074	378.154010	0.203382
6.530000	-1.806042	378.291421	0.203445	0.219552	378.291421	0.203445
6.540000	-1.737004	378.497249	0.203502	0.284625	378.497249	0.203502
6.550000	-1.682423	378.745121	0.203542	0.342123	378.745121	0.203542
6.560000	-1.649745	378.986934	0.203563	0.373308	378.986934	0.203563
6.570000	-1.635918	379.168699	0.203572	0.368645	379.168699	0.203572
6.580000	-1.628635	379.248562	0.203581	0.328971	379.248562	0.203581
6.590000	-1.612484	379.210866	0.203602	0.263196	379.210866	0.203602
